surah_no,ayat,translator,text
70,33,asad,"Never! For, behold, We have created them out of something that they know [only too well]!"
70,34,asad,"But nay! I call to witness [Our being] the Sustainer of all the points of sunrise and sunset: verily, well able are We"
70,35,asad,to replace them with [people] better than they are; for there is nothing to prevent Us [from doing what We will].
70,36,asad,"Hence, leave them to indulge in idle talk and play [with words] until they face that [Judgment] Day of theirs which they have been promised"
70,37,asad,"the Day when they shall come forth in haste from their graves, as if racing towards a goal-post,"
70,38,asad,"with downcast eyes, with ignominy overwhelming them: that Day which they were promised again and again...."
71,1,asad,"BEHOLD, We sent Noah unto his people, [saying:] ""Warn thy people ere grievous suffering befall them!"""
71,2,asad,that you should worship God [alone] and be conscious of Him.
71,3,asad,"""Now do pay heed unto me,"
71,4,asad,"so that He may forgive you some of your sins, and grant you respite until a term known [to Him alone]: but, behold, when the term appointed by God does come, it can never be put back – if you but knew it!"""
71,5,asad,but my call has only caused them to flee farther and farther away [from Thee].
71,6,asad,"And, behold, whenever I called unto them with a view to Thy granting them forgiveness, they put their fingers into their ears, and wrapped themselves up in their garments [of sin], and grew obstinate, and became [yet more] arrogant in their false pride."
71,7,asad,"""And, behold, I called unto them openly;"
71,8,asad,"and, behold, I preached to them in public; and I spoke to them secretly, in private;"
71,9,asad,and I said:
71,10,asad,"""‘Ask your Sustainer to forgive you your sins – for, verily, He is all-forgiving!"
71,11,asad,"He will shower upon you heavenly blessings abundant,"
71,12,asad,"and will aid you with worldly goods and children, and will bestow upon you gardens, and bestow upon you running waters."
71,13,asad,"""What is amiss with you that you cannot look forward to God’s majesty,"
71,14,asad,seeing that He has created [every one of] you in successive stages?
71,15,asad,"""Do you not see how God has created seven heavens in full harmony with one another,"
71,16,asad,"and has set up within them the moon as a light [reflected], and set up the sun as a [radiant] lamp?"
71,17,asad,"""And God has caused you to grow out of the earth in [gradual] growth; and thereafter He will return you to it [in death]:"
71,18,asad,and [then] He will bring you forth [from it] in resurrection.
71,19,asad,"""And God has made the earth a wide expanse for you,"
71,20,asad,"so that you might walk thereon on spacious paths.’"""
71,21,asad,"and who have devised a most awesome blasphemy [against Thee],"
71,22,asad,"inasmuch as they said [to their followers], ‘Do not ever abandon your gods: abandon neither Wadd nor Suwa’, and neither Yaghūth nor Ya’ūq nor Nasr!’"
71,23,asad,"""And so they have led many a one astray: hence, ordain Thou that these evildoers stray but farther and farther away [from all that they may desire]!"""
71,24,asad,"And so, because of their sins, they were drowned [in the great flood], and were doomed to suffer the fire [of the hereafter]; and they found none who could succour them against God."
71,25,asad,"And Noah prayed: ""O my Sustainer! Leave not on earth any of those who deny the truth:"
71,26,asad,"for, behold, if Thou dost leave them, they will [always try to] lead astray those who worship Thee, and will give birth to nothing but wickedness and stubborn ingratitude."
71,27,asad,"""O my Sustainer! Grant Thy forgiveness unto me and unto my parents, and unto everyone who enters my house as a believer, and unto all believing men and believing women [of later times]; and grant Thou that the doers of evil shall increasingly meet with destruction!"""
72,1,asad,"SAY: ""It has been revealed to me that some of the unseen beings gave ear [to this divine writ], and thereupon said [unto their fellow-beings]:"
72,2,asad,"""‘Verily, we have heard a wondrous discourse,"
72,3,asad,"guiding towards consciousness of what is right; and so We have come to believe in it. And we shall never ascribe divinity to anyone beside our Sustainer,"
72,4,asad,"for [we know] that sublimely exalted is our Sustainer’s majesty: no consort has He ever taken unto Himself, nor a son!"
72,5,asad,"""‘And [now we know] that the foolish among us were wont to say outrageous things about God,"
72,6,asad,and that [we were mistaken when] we thought that neither man nor [any of] the invisible forces would ever tell a lie about God.
72,7,asad,Yet [it has always happened] that certain kinds of humans would seek refuge with certain kinds of [such] invisible forces: but these only increased their confusion
72,8,asad,"so much so that they came to think, as you [once] thought, that God would never [again] send forth anyone [as His apostle]."
72,9,asad,"""‘And [so it happened] that we reached out towards heaven: but we found it filled with mighty guards and flames,"
72,10,asad,notwithstanding that we were established in positions [which we had thought well-suited] to listening to [whatever secrets might be in] it: and anyone who now [or ever] tries to listen will [likewise] find a flame lying in wait for him!
72,11,asad,"""‘And [now we have become aware] that we [created beings] may not know whether evil fortune is intended for [any of] those who live on earth, or whether it is their Sustainer’s will to endow them with consciousness of what is right:"
72,12,asad,"just as [we do not know how it happens] that some from among us are righteous, while some of us are [far] below that: we have always followed widely divergent paths."
72,13,asad,"""‘And, withal, we have come to know that we can never elude God [while we live] on earth, and that we can never elude Him by escaping [from life]."
72,14,asad,"Hence, as soon as we heard this [call to His] guidance, we came to believe in it: and he who believes in his Sustainer need never have fear of loss or injustice."
72,15,asad,"""‘Yet [it is true] that among us are such as have surrendered themselves to God – just as there are among us such as have abandoned themselves to wrongdoing. Now as for those who surrender themselves to Him – it is they that have attained to consciousness of what is right;"
72,16,asad,"but as for those who abandon themselves to wrongdoing – they are indeed but fuel for [the fires of] hell!’"""
72,17,asad,"so as to test them by this means: for he who shall turn away from the remembrance of his Sustainer, him will He cause to undergo suffering most grievous."
72,18,asad,"And [know] that all worship is due to God [alone]: hence, do not invoke anyone side by side with God!"
72,19,asad,"Yet [thus it is] that whenever a servant of God stands up in prayer to Him, they [who are bent on denying the truth] would gladly overwhelm him with their crowds."
72,20,asad,"Say: ""I invoke my Sustainer alone, for I do not ascribe divinity to anyone beside Him."""
72,21,asad,"Say: ""Verily, it is not in my power to cause you harm or to endow you with consciousness of what is right."""
72,22,asad,"Say: ""Verily, no one could ever protect me from God, nor could I ever find a place to hide from Him"
72,23,asad,"if I should fail to convey [to the world whatever illumination comes to me] from God and His messages."""
72,24,asad,"Now as for him who rebels against God and His Apostle – verily, the fire of hell awaits him, therein to abide beyond the count of time."
72,25,asad,"Say: ""I do not know whether that [doom] of which you were forewarned is near, or whether my Sustainer has set for it a distant term."""
72,26,asad,"He [alone] knows that which is beyond the reach of a created being’s perception, and to none does He disclose aught of the mysteries of His Own unfathomable knowledge,"
72,27,asad,unless it be to an apostle whom He has been pleased to elect [therefor]: and then He sends forth [the forces of heaven] to watch over him in whatever lies open before him and in what is beyond his ken
72,28,asad,"so as to make manifest that it is indeed [but] their Sustainer’s messages that these [apostles] deliver: for it is He who encompasses [with His knowledge] all that they have [to say], just as He takes count, one by one, of everything [that exists]."
73,1,asad,O THOU enwrapped one!
73,2,asad,"Keep awake [in prayer] at night, all but a small part"
73,3,asad,"of one-half thereof – or make it a little less than that,"
73,4,asad,"or add to it [at will]; and [during that time] recite the Qur’ān calmly and distinctly, with thy mind attuned to its meaning."
73,5,asad,"Behold, We shall bestow upon thee a weighty message"
73,6,asad,whereas by day a long chain of doings is thy portion.
73,7,asad,"But [whether by night or by day,] remember thy Sustainer’s name, and devote thyself unto Him with utter devotion."
73,8,asad,"The Sustainer of the east and the west [is He]: there is no deity save Him: hence, ascribe to Him alone the power to determine thy fate,"
73,9,asad,"and endure with patience whatever people may say [against thee], and avoid them with a comely avoidance."
73,10,asad,And leave Me alone [to deal] with those who give the lie to the truth – those who enjoy the blessings of life [without any thought of God] – and bear thou with them for a little while:
73,11,asad,"for, behold, heavy fetters [await them] with Us, and a blazing fire,"
73,12,asad,"and food that chokes, and grievous suffering"
73,13,asad,"on the Day when the earth and the mountains will be convulsed, and the mountains will [crumble and] become like a sand-dune on the move!"
73,14,asad,"BEHOLD, [O men,] We have sent unto you an apostle who shall bear witness to the truth before you, even as We sent an apostle unto Pharaoh:"
73,15,asad,"and Pharaoh rebelled against the apostle, whereupon We took him to task with a crushing grip."
73,16,asad,"How, then, if you refuse to acknowledge the truth, will you protect yourselves on that Day which shall turn the hair of children grey,"
73,17,asad,"This, verily, is a reminder: let him who wills, then set out on a way to his Sustainer!"
73,18,asad,"BEHOLD, [O Prophet,] thy Sustainer knows that thou keepest awake [in prayer] nearly two-thirds of the night, or one-half of it, or a third of it, together with some of those who follow thee. And God, who determines the measure of night and day, is aware that you would never grudge it: and therefore He turns towards you in His grace."
73,19,asad,"Recite, then, as much of the Qur’ān as you may do with ease. He knows that in time there will be among you sick people, and others who will go about the land in search of God’s bounty, and others who will fight in God’s cause. Recite, then, [only] as much of it as you may do with ease, and be constant in prayer, and spend in charity, and [thus] lend unto God a goodly loan: for whatever good deed you may offer up in your own behalf, you shall truly find it with God – yea, better, and richer in reward. And [always] seek God’s forgiveness: behold, God is much-forgiving, a dispenser of grace!"
73,24,asad,"7* v.9 : For this rendering of the term wakīl, see sūrah 17, note 4."
73,31,asad,"R * Lit., “count it,” i.e., the length of your vigil."
74,1,asad,O THOU [in thy solitude] enfolded!
74,2,asad,Arise and warn!
74,3,asad,And thy Sustainer’s greatness glorify!
74,4,asad,And thine inner self purify!
74,5,asad,And all defilement shun!
74,6,asad,"And do not through giving seek thyself to gain,"
74,7,asad,but unto thy Sustainer turn in patience.
74,8,asad,"And [warn all men that] when the trumpet-call [of resurrection] is sounded,"
74,9,asad,"that very Day shall be a day of anguish,"
74,10,asad,"not of ease, for all who [now] deny the truth!"
74,11,asad,"LEAVE Me alone [to deal] with him whom I have created alone,"
74,12,asad,"and to whom I have granted resources vast,"
74,13,asad,"and children as [love’s] witnesses,"
74,14,asad,and to whose life I gave so wide a scope:
74,15,asad,"and yet, he greedily desires that I give yet more!"
74,16,asad,"Nay, verily, it is against Our messages that he knowingly, stubbornly sets himself"
74,17,asad,"Behold, [when Our messages are conveyed to one who is bent on denying the truth,] he reflects and meditates [as to how to disprove them]"
74,18,asad,"and thus he destroys himself, the way he meditates:"
74,19,asad,"yea, he destroys himself, the way he meditates!"
74,20,asad,"and then he looks [around for new arguments],"
74,21,asad,"and then he frowns and glares,"
74,22,asad,"and in the end he turns his back [on Our message], and glories in his arrogance,"
74,23,asad,"and says, ""All this is mere spellbinding eloquence handed down [from olden times]!"
74,24,asad,"This is nothing but the word of mortal man!"""
74,25,asad,And what could make thee conceive what hell-fire is?
74,26,asad,"It does not allow to live, and neither leaves [to die],"
74,27,asad,making [all truth] visible to mortal man.
74,28,asad,Over it are nineteen [powers].
74,29,asad,"For We have caused none but angelic powers to lord over the fire [of hell]; and We have not caused their number to be aught but a trial for those who are bent on denying the truth – to the end that they who have been granted revelation aforetime might be convinced [of the truth of this divine writ]; and that they who have attained to faith [in it] might grow yet more firm in their faith; and that [both] they who have been granted the earlier revelation and they who believe [in this one] might be freed of all doubt; and that they in whose hearts is disease and they who deny the truth outright might ask, ""What does [your] God mean by this parable?"""
74,30,asad,"In this way God lets go astray him that wills [to go astray],and guides aright him that wills [to be guided]."
74,31,asad,And none can comprehend thy Sustainer’s forces save Him alone: and all this is but a reminder to mortal man.
74,32,asad,"NAY, but consider the moon!"
74,33,asad,"Consider the night when it departs,"
74,34,asad,and the morn when it dawns!
74,35,asad,"Verily, that [hell-fire] is indeed one of the great [forewarnings]"
74,36,asad,a warning to mortal man
74,37,asad,"to every one of you, whether he chooses to come forward or to hang back!"
74,38,asad,save only those who shall have attained to righteousness:
74,39,asad,of those who were lost in sin:
74,40,asad,"""What has brought you into hell-fire?"""
74,41,asad,"They will answer: ""We were not among those who prayed,"
74,42,asad,and neither did we feed the needy;
74,43,asad,and we were wont to indulge in sinning together with all [the others] who indulged in it;
74,44,asad,and the Day of Judgment we were wont to call a lie
74,45,asad,"until certainty came upon us [in death]."""
74,46,asad,"And so, of no benefit to them could be the intercession of any that would intercede for them."
74,47,asad,"WHAT, THEN, is amiss with them that they turn away from all admonition"
74,48,asad,as though they were terrified asses
74,49,asad,fleeing from a lion?
74,50,asad,"Yea, every one of them claims that he [himself] ought to have been given revelations unfolded!"
74,51,asad,"Nay, but they do not [believe in and, hence, do not] fear the life to come."
74,52,asad,"Nay, verily, this is an admonition"
74,53,asad,and whoever wills may take it to heart.
75,1,asad,NAY! I call to witness the Day of Resurrection!
75,2,asad,But nay! I call to witness the accusing voice of man’s own conscience!
75,3,asad,Does man think that We cannot [resurrect him and] bring his bones together again?
75,4,asad,"Yea indeed, We are able to make whole his very finger-tips!"
75,5,asad,"None the less, man chooses to deny what lies ahead of him,"
75,6,asad,"asking [derisively], ""When is that Resurrection Day to be?"""
75,7,asad,"But [on that Day,] when the eyesight is by fear confounded,"
75,8,asad,"and the moon is darkened,"
75,9,asad,and the sun and the moon are brought together –
75,10,asad,"on that Day will man exclaim, ""Whither to flee?"""
75,11,asad,"But nay: no refuge [for thee, O man]!"
75,12,asad,"With thy Sustainer, on that Day, the journey’s end will be!"
75,13,asad,"Man will be apprised, on that Day, of what he has done and what he has left undone:"
75,14,asad,"nay, but man shall against himself be an eye-witness,"
75,15,asad,even though he may veil himself in excuses.
75,16,asad,"MOVE NOT thy tongue in haste, [repeating the words of the revelation:]"
75,17,asad,"for, behold, it is for Us to gather it [in thy heart,] and to cause it to be read [as it ought to be read]."
75,18,asad,"Thus, when We recite it, follow thou its wording [with all thy mind]:"
75,19,asad,"and then, behold, it will be for Us to make its meaning clear."
75,20,asad,"NAY, but [most of] you love this fleeting life,"
75,21,asad,and give no thought to the life to come [and to Judgment Day]!
75,22,asad,"Some faces will on that Day be bright with happiness,"
75,23,asad,looking up to their Sustainer;
75,24,asad,"and some faces will on that Day be overcast with despair,"
75,25,asad,knowing that a crushing calamity is about to befall them.
75,26,asad,"NAY, but when [the last breath] comes up to the throat [of a dying man],"
75,27,asad,"and people ask, ""Is there any wizard [that could save him]?"""
75,28,asad,"the while he [himself] knows that this is the parting,"
75,29,asad,and is enwrapped in the pangs of death
75,30,asad,at that time towards thy Sustainer does he feel impelled to turn!
75,31,asad,"but, on the contrary, he gave the lie to the truth and turned away [from it],"
75,32,asad,and then went arrogantly back to what he had come from.
75,33,asad,"and ever nearer unto thee, and nearer!"
75,34,asad,"DOES MAN, then, think that he is to be left to himself, to go about at will?"
75,35,asad,"Was he not once a [mere] drop of sperm that had been spilt,"
75,36,asad,"and thereafter became a germ-cell – whereupon He created and formed [it] in accordance with what [it] was meant to be,"
75,37,asad,"and fashioned out of it the two sexes, the male and the female?"
75,38,asad,"Is not He, then, able to bring the dead back to life?"
76,1,asad,HAS THERE [not] been an endless span of time before man [appeared – a time] when he was not yet a thing to be thought of?
76,2,asad,"Verily, it is We who have created man out of a drop of sperm intermingled, so that We might try him [in his later life]: and therefore We made him a being endowed with hearing and sight."
76,3,asad,"Verily, We have shown him the way: [and it rests with him to prove himself] either grateful or ungrateful."
76,4,asad,"a source [of bliss] whereof God’s servants shall drink, seeing it flow in a flow abundant."
76,5,asad,"and who give food – however great be their own want of it – unto the needy, and the orphan, and the captive,"
76,6,asad,"behold, we stand in awe of our Sustainer’s judgment on a distressful, fateful Day!"""
76,7,asad,"And so, God will preserve them from the woes of that Day, and will bestow on them brightness and joy,"
76,8,asad,and will reward them for all their patience in adversity with a garden [of bliss] and with [garments of] silk.
76,9,asad,"In that [garden] they will on couches recline, and will know therein neither [burning] sun nor cold severe,"
76,10,asad,"since its [blissful] shades will come down low over them, and low will hang down its clusters of fruit, most easy to reach."
76,11,asad,And they will be waited upon with vessels of silver and goblets that will [seem to] be crystal
76,12,asad,"crystal-like, [but] of silver – the measure whereof they alone will determine."
76,13,asad,"And in that [paradise] they will be given to drink of a cup flavoured with ginger,"
76,14,asad,"And immortal youths will wait upon them: when thou seest them, thou wouldst deem them to be scattered pearls;"
76,15,asad,"and when thou seest [anything that is] there, thou wilt see [only] bliss and a realm transcendent."
76,16,asad,Upon those [blest] will be garments of green silk and brocade; and they will be adorned with bracelets of silver. And their Sustainer will give them to drink of a drink most pure.
76,17,asad,"VERILY, [O believer,] it is We who have bestowed from on high this Qur’ān upon thee, step by step – truly a bestowal from on high!"
76,18,asad,"Await, then, in all patience thy Sustainer’s judgment, and pay no heed to any of them who is a willful sinner or an ingrate;"
76,19,asad,and bear in mind thy Sustainer’s name at morn and evening
76,20,asad,"and during some of the night, and prostrate thyself before Him, and extol His limitless glory throughout the long night."
76,21,asad,"Behold, they [who are unmindful of God] love this fleeting life, and leave behind them [all thought of] a grief-laden Day."
76,22,asad,"VERILY, all this is an admonition: whoever, then, so wills, may unto his Sustainer find a way."
76,23,asad,"But you cannot will it unless God wills [to show you that way]: for, behold, God is indeed all-knowing, wise."
76,24,asad,He admits unto His grace everyone who wills [to be admitted]; but as for the evildoers – for them has He readied grievous suffering [in the life to come].
77,1,asad,"CONSIDER these [messages,] sent forth in waves"
77,2,asad,and then storming on with a tempest’s force!
77,3,asad,"Consider these [messages] that spread [the truth] far and wide,"
77,4,asad,"thus separating [right and wrong] with all clarity,"
77,5,asad,"and then giving forth a reminder,"
77,6,asad,"BEHOLD, all that you are told to expect will surely come to pass."
77,7,asad,"Thus, [it will come to pass] when the stars are effaced,"
77,8,asad,"and when the sky is rent asunder,"
77,9,asad,"and when the mountains are scattered like dust,"
77,10,asad,and when all the apostles are called together at a time appointed....
77,11,asad,For what day has the term [of all this] been set?
77,12,asad,For the Day of Distinction [between the true and the false]!
77,13,asad,And what could make thee conceive what that Day of Distinction will be?
77,14,asad,Woe on that Day unto those who give the lie to the truth!
77,15,asad,Did We not destroy [so many of] those [sinners] of olden days?
77,16,asad,And We shall let them be followed by those of later times:
77,17,asad,Woe on that Day unto those who give the lie to the truth!
77,18,asad,"Did We not create you out of a humble fluid,"
77,19,asad,which We then let remain in [the womb’s] firm keeping
77,20,asad,for a term pre-ordained?
77,21,asad,Thus have We determined [the nature of man’s creation]: and excellent indeed is Our power to determine [what is to be]!
77,22,asad,Woe on that Day unto those who give the lie to the truth!
77,23,asad,Have We not caused the earth to hold within itself
77,24,asad,the living and the dead?
77,25,asad,"and have We not set on it proud, firm mountains, and given you sweet water to drink?"
77,26,asad,Woe on that Day unto those who give the lie to the truth!
77,27,asad,GO ON towards that [resurrection] which you were wont to call a lie!
77,28,asad,Go on towards the threefold shadow
77,29,asad,that will offer no [cooling] shade and will be of no avail against the flame
77,30,asad,"which – behold! – will throw up sparks like [burning] logs,"
77,31,asad,like giant fiery ropes!
77,32,asad,Woe on that Day unto those who give the lie to the truth
77,33,asad,"that Day on which they will not [be able to] utter a word,"
77,34,asad,nor be allowed to proffer excuses!
77,35,asad,Woe on that Day unto those who give the lie to the truth
77,36,asad,"that Day of Distinction [between the true and the false, when they will be told]: ""We have brought you together with those [sinners] of olden times;"
77,37,asad,"and if you [think that you] have a subterfuge left, try to outwit Me!"""
77,38,asad,Woe on that Day unto those who give the lie to the truth!
77,39,asad,and [partake of] whatever fruit they may desire;
77,40,asad,"Thus, behold, do We reward the doers of good;"
77,41,asad,"EAT [your fill] and enjoy your life for a little while, O you who are lost in sin!"
77,42,asad,"and when they are told, ""Bow down [before God],"" do not bow down:"
77,43,asad,woe on that Day unto those who give the lie to the truth!
77,44,asad,"In what other tiding, then, will they, after this, believe?"
78,1,asad,ABOUT WHAT do they [most often] ask one another?
78,2,asad,"About the awesome tiding [of resurrection],"
78,3,asad,on which they [so utterly] disagree.
78,4,asad,"Nay, but in time they will come to understand [it]!"
78,5,asad,"And once again: Nay, but in time they will come to understand!"
78,6,asad,"HAVE WE NOT made the earth a resting-place [for you],"
78,7,asad,and the mountains [its] pegs?
78,8,asad,And We have created you in pairs;
78,9,asad,and We have made your sleep [a symbol of] death
78,10,asad,and made the night [its] cloak
78,11,asad,and made the day [a symbol of] life.
78,12,asad,"And We have built above you seven firmaments,"
78,13,asad,"and have placed [therein the sun,] a lamp full of blazing splendour."
78,14,asad,"And from the wind-driven clouds We send down waters pouring in abundance,"
78,15,asad,"so that We might bring forth thereby grain, and herbs,"
78,16,asad,and gardens dense with foliage.
78,17,asad,"VERILY, the Day of Distinction [between the true and the false] has indeed its appointed time:"
78,18,asad,the Day when the trumpet [of resurrection] is sounded and you all come forward in multitudes;
78,19,asad,and when the skies are opened and become [as wide-flung] gates;
78,20,asad,and when the mountains are made to vanish as if they had been a mirage.
78,21,asad,a goal for all who are wont to transgress the bounds of what is right!
78,22,asad,In it shall they remain for a long time.
78,23,asad,Neither coolness shall they taste therein nor any [thirst-quenching] drink –
78,24,asad,only burning despair and ice-cold darkness:
78,25,asad,a meet requital [for their sins]!
78,26,asad,"Behold, they were not expecting to be called to account,"
78,27,asad,having given the lie to Our messages one and all:
78,28,asad,but We have placed on record every single thing [of what they did].
78,29,asad,"luxuriant gardens and vineyards,"
78,30,asad,"and splendid companions well-matched,"
78,31,asad,and a cup [of happiness] overflowing.
78,32,asad,"No empty talk will they hear in that [paradise], nor any lie."
78,33,asad,on the Day when all [human] souls and all the angels will stand up in ranks: none will speak but he to whom the Most Gracious will have given leave; and [everyone] will say [only] what is right.
78,34,asad,"That will be the Day of Ultimate Truth: whoever wills, then, let him take the path that leads towards his Sustainer!"
78,35,asad,"Verily, We have warned you of suffering near at hand – [suffering] on the Day when man shall [clearly] see what his hands have sent ahead, and when he who has denied the truth shall say, ""Oh, would that I were mere dust...!"""
79,1,asad,"CONSIDER those [stars] that rise only to set,"
79,2,asad,"and move [in their orbits] with steady motion,"
79,3,asad,"and float [through space] with floating serene,"
79,4,asad,and yet overtake [one another] with swift overtaking:
79,5,asad,and thus they fulfil the [Creator’s] behest!
79,6,asad,to be followed by further [convulsions]!
79,7,asad,"On that Day will [men’s] hearts be throbbing,"
79,8,asad,"even though we may have become [a heap of] crumbling bones?"""
79,9,asad,"and then, lo, they will be fully awakened [to the truth]!"
79,10,asad,HAS THE STORY of Moses ever come within thy ken?
79,11,asad,Lo! His Sustainer called out to him in the twice-hallowed valley:
79,12,asad,"""Go unto Pharaoh – for, verily, he has transgressed all bounds of what is right –"
79,13,asad,"and say [unto him], ‘Art thou desirous of attaining to purity?"
79,14,asad,And thereupon he [went to Pharaoh and] made him aware of the great wonder [of God’s grace].
79,15,asad,"But [Pharaoh] gave him the lie and rebelliously rejected [all guidance],"
79,16,asad,and brusquely turned his back [on Moses];
79,17,asad,"and then he gathered [his great ones], and called [unto his people],"
79,18,asad,"and said, ""I am your Lord All-Highest!"""
79,19,asad,"And thereupon God took him to task, [and made him] a warning example in the life to come as well as in this world."
79,20,asad,"In this, behold, there is a lesson indeed for all who stand in awe [of God]."
79,21,asad,High has He reared its vault and formed it in accordance with what it was meant to be;
79,22,asad,and He has made dark its night and brought forth its light of day.
79,23,asad,"And after that, the earth: wide has He spread its expanse,"
79,24,asad,"and has caused its waters to come out of it, and its pastures,"
79,25,asad,and has made the mountains firm:
79,26,asad,"AND SO, when the great, overwhelming event [of resurrection] comes to pass –"
79,27,asad,on that Day man will [clearly] remember all that he has ever wrought;
79,28,asad,and the blazing fire [of hell] will be laid open before all who [are destined to] see it.
79,29,asad,"For unto him who shall have transgressed the bounds of what is right,"
79,30,asad,"and preferred the life of this world [to the good of his soul],"
79,31,asad,that blazing fire will truly be the goal!
79,32,asad,"But unto him who shall have stood in fear of his Sustainer’s Presence, and held back his inner self from base desires,"
79,33,asad,paradise will truly be the goal!
79,34,asad,"THEY WILL ASK thee [O Prophet] about the Last Hours: ""When will it come to pass?"""
79,35,asad,Thou art but [sent] to warn those who stand in awe of it.
79,36,asad,"On the Day when they behold it, [it will seem to them] as if they had tarried [in this world] no longer than one evening or [one night, ending with] its morn!"
80,1,asad,HE FROWNED and turned away
80,2,asad,because the blind man approached him!
80,3,asad,"Yet for all thou didst know, [O Muhammad,] he might perhaps have grown in purity,"
80,4,asad,"or have been reminded [of the truth], and helped by this reminder."
80,5,asad,Now as for him who believes himself to be self-sufficient –
80,6,asad,"to him didst thou give thy whole attention,"
80,7,asad,although thou art not accountable for his failure to attain to purity;
80,8,asad,but as for him who came unto thee full of eagerness
80,9,asad,and in awe [of God] –
80,10,asad,him didst thou disregard!
80,11,asad,"NAY, VERILY, these [messages] are but a reminder:"
80,12,asad,"and so, whoever is willing may remember Him"
80,13,asad,"in [the light of His] revelations blest with dignity,"
80,14,asad,"lofty and pure,"
80,15,asad,noble and most virtuous.
80,16,asad,"Out of a drop of sperm He creates him, and thereupon determines his nature,"
80,17,asad,and then makes it easy for him to go through life;
80,18,asad,and in the end He causes him to die and brings him to the grave;
80,19,asad,"and then, if it be His will, He shall raise him again to life."
80,20,asad,"Nay, but [man] has never yet fulfilled what He has enjoined upon him!"
80,21,asad,"Let man, then, consider [the sources of] his food:"
80,22,asad,"and then We cleave the earth [with new growth], cleaving it asunder,"
80,23,asad,"and thereupon We cause grain to grow out of it,"
80,24,asad,"and vines and edible plants,"
80,25,asad,"and olive trees and date-palms,"
80,26,asad,"and gardens dense with foliage,"
80,27,asad,"and fruits and herbage,"
80,28,asad,for you and for your animals to enjoy.
80,29,asad,"AND SO, when the piercing call [of resurrection] is heard"
80,30,asad,"on a Day when everyone will [want to] flee from his brother,"
80,31,asad,"and from his mother and father,"
80,32,asad,and from his spouse and his children:
80,33,asad,"on that Day, to every one of them will his own state be of sufficient concern."
80,34,asad,"Some faces will on that Day be bright with happiness,"
80,35,asad,"laughing, rejoicing at glad tidings."
80,36,asad,"And some faces will on that Day with dust be covered,"
80,37,asad,with darkness overspread:
80,38,asad,"these, these will be the ones who denied the truth and were immersed in iniquity!"
81,1,asad,"WHEN THE SUN is shrouded in darkness,"
81,2,asad,"and when the stars lose their light,"
81,3,asad,"and when the mountains are made to vanish,"
81,4,asad,"and when she-camels big with young, about to give birth, are left untended,"
81,5,asad,"and when all beasts are gathered together,"
81,6,asad,"and when the seas boil over,"
81,7,asad,"and when all human beings are coupled [with their deeds],"
81,8,asad,and when the girl-child that was buried alive is made to ask
81,9,asad,"for what crime she had been slain,"
81,10,asad,"and when the scrolls [of men’s deeds] are unfolded,"
81,11,asad,"and when heaven is laid bare,"
81,12,asad,"and when the blazing fire [of hell] is kindled bright,"
81,13,asad,and when paradise is brought into view:
81,14,asad,"BUT NAY! I call to witness the revolving stars,"
81,15,asad,"the planets that run their course and set,"
81,16,asad,"and the night as it darkly falls,"
81,17,asad,and the morn as it softly breathes:
81,18,asad,"behold, this [divine writ] is indeed the [inspired] word of a noble Apostle,"
81,19,asad,"with strength endowed, secure with Him who in almightiness is enthroned"
81,20,asad,For this fellow-man of yours is not a madman:
81,21,asad,he truly beheld [the angel – beheld] him on the clear horizon;
81,22,asad,and he is not one to begrudge others the knowledge [of whatever has been revealed to him] out of that which is beyond the reach of human perception.
81,23,asad,Nor is this [message] the word of any satanic force accursed.
81,24,asad,"Whither, then, will you go?"
81,25,asad,This [message] is no less than a reminder to all mankind –
81,26,asad,to every one of you who wills to walk a straight way.
81,27,asad,"But you cannot will it unless God, the Sustainer of all the worlds, wills [to show you that way]."
82,1,asad,"WHEN THE SKY is cleft asunder,"
82,2,asad,"and when the stars are scattered,"
82,3,asad,"and when the seas burst beyond their bounds,"
82,4,asad,and when the graves are overturned –
82,5,asad,every human being will [at last] comprehend what he has sent ahead and what he has held back [in this world].
82,6,asad,"O MAN! What is it that lures thee away from thy bountiful Sustainer,"
82,7,asad,"who has created thee, and formed thee in accordance with what thou art meant to be, and shaped thy nature in just proportions,"
82,8,asad,having put thee together in whatever form He willed [thee to have]?
82,9,asad,"Nay, [O men,] but you [are lured away from God whenever you are tempted to] give the lie to [God’s] Judgment!"
82,10,asad,"And yet, verily, there are ever-watchful forces over you,"
82,11,asad,"noble, recording,"
82,12,asad,aware of whatever you do!
82,13,asad,"Behold, [in the life to come] the truly virtuous will indeed be in bliss,"
82,14,asad,"whereas, behold, the wicked will indeed be in a blazing fire –"
82,15,asad,and which they shall not [be able to] evade.
82,16,asad,And what could make thee conceive what that Judgment Day will be?
82,17,asad,And once again: What could make thee conceive what that Judgment Day will be?
83,1,asad,WOE UNTO THOSE who give short measure:
83,2,asad,"those who, when they are to receive their due from [other] people, demand that it be given in full –"
83,3,asad,"but when they have to measure or weigh whatever they owe to others, give less than what is due!"
83,4,asad,Do they not know that they are bound to be raised from the dead
83,5,asad,the Day when all men shall stand before the Sustainer of all the worlds?
83,6,asad,"NAY, VERILY, the record of the wicked is indeed [set down] in a mode inescapable!"
83,7,asad,And what could make thee conceive what that mode inescapable will be?
