Arabic,Tafseer
وَقَالَ لِلَّذِي ظَنَّ أَنَّهُ نَاجٍ مِّنْهُمَا ٱذْكُرْنِي عِندَ رَبِّكَ فَأَنْسَاهُ ٱلشَّيْطَانُ ذِكْرَ رَبِّهِ فَلَبِثَ فِي ٱلسِّجْنِ بِضْعَ سِنِينَ,"'Mention me to your lord', in other words, seek existence at the station of the spirit through love and settlement therein, for when love intoxicates the spirit with the wine of divine love, the spirit rises to the station of [inclusive] unity and the heart to the station of the spirit: at that station the spirit is referred to as being 'hidden' (khafiyy) and the heart as being a 'mystery' (sirr), but none of that is annihilation because both of them would in that instance be in existence and engulfed by the light of the Truth. Such a halting at this station gives rise to insolence and I-ness, which is why He says: But Satan caused him to forget to remember his Lord, in other words, the Satan of estimation causes Joseph the heart to forget to remember God, exalted be He, by being annihilated in Him, [and this was] because of that lingering presence of the remnant and the seeking of the station of the spirit - for otherwise, he would have been distracted from remembering [both] his soul and his existence. It was because of his being veiled at this station and because of this remnant that he tarried, in prison for some years. To this the Prophet, may God bless him and grant him peace, alluded when he said, 'May God have mercy upon my brother Joseph. Had he not said, “mention me to your lord”, he would not have stayed in prison for some years'."
وَقَالَ ٱلْمَلِكُ إِنِّيۤ أَرَىٰ سَبْعَ بَقَرَاتٍ سِمَانٍ يَأْكُلُهُنَّ سَبْعٌ عِجَافٌ وَسَبْعَ سُنْبُلاَتٍ خُضْرٍ وَأُخَرَ يَابِسَاتٍ يٰأَيُّهَا ٱلْمَلأُ أَفْتُونِي فِي رُؤْيَايَ إِن كُنتُمْ لِلرُّءْيَا تَعْبُرُونَ,"As for the King who says, 'I saw in [a dream]: this is said to have been [one] Rayyān ibn al-Walīd gave dominion and governance of Egypt to Potiphar (Qiṭfīr) and not the ʿAzīz himself who is called Potiphar. If [the term] al-ʿAzīz means 'King' according to the tongue of the Arabs, then 'the King' [mentioned in the verse] would be an allusion to the Active Intellect (ʿaql faʿʿāl), the King of the kings of spirits, called the Holy Spirit (rūḥ al-qudus). For God, exalted be He, does not give life to the folk of sanctity upon complete annihilation, that which is the beginning of prophethood, except by means of His breath (nafkh) and His inspiration (waḥy), and it is by conjunction therewith that the differentiations become manifest at the source of the union. That is why they say that when he entered into his [the King's] presence he spoke to him in Hebrew to which the other responded in kind, since he had knowledge of seventy tongues, all of which he spoke in when he was spoken to in them."
قَالُوۤاْ أَضْغَاثُ أَحْلاَمٍ وَمَا نَحْنُ بِتَأْوِيلِ ٱلأَحْلاَمِ بِعَالِمِينَ,"As for the courtiers who said, 'A jumble of dreams!, those were the noble faculties, such as the intellect, the reflection that is veiled by estimation, and estimation itself that is veiled from the mystery of spiritual discipline and from [that of] change, as in the case of those who are veiled by these [faculties] and who have halted with them, whom you find reckoning the states of folk who practice spiritual discipline to be [mere] fairytales. As for the messenger of love who 'remembered after a time', he only remembered by means of the manifestation of the angel of the Holy Spirit and the latter's inspiration to him and causing him to see the differentiations of his existence by returning to the multiplicity after the unity - otherwise he would be in the state of annihilation, consumed by the source of the union, seeing therein neither the existence of the heart nor anything else: how then would he be able to rememberḍ He would only remember as a result of his becoming manifested by the light of the Truth after his non-existence."
,
,
,
,
ثُمَّ يَأْتِي مِن بَعْدِ ذٰلِكَ عَامٌ فِيهِ يُغَاثُ ٱلنَّاسُ وَفِيهِ يَعْصِرُونَ,"As for the year, in which the people will be granted relief, and in which they will press [fruit], that is the moment of his giving of enjoyment to his soul during complete reassurance and universal security."
,
قَالَ مَا خَطْبُكُنَّ إِذْ رَاوَدتُّنَّ يُوسُفَ عَن نَّفْسِهِ قُلْنَ حَاشَ لِلَّهِ مَا عَلِمْنَا عَلَيْهِ مِن سُوۤءٍ قَالَتِ ٱمْرَأَتُ ٱلْعَزِيزِ ٱلآنَ حَصْحَصَ ٱلْحَقُّ أَنَاْ رَاوَدْتُّهُ عَن نَّفْسِهِ وَإِنَّهُ لَمِنَ ٱلصَّادِقِينَ,"As for the statement of the women of the faculties: 'God preserve us! We know of no evil in him', and the statement of the ʿAzīz's wife: 'Now the truth is out, [these constitute] an allusion to the illumination of the soul and of the faculties by the light of the Truth, their assumption of the attribute of justful speech and truthfulness, the actualisation of the trait of justice by means of the light of [inclusive] unity, the manifestation of love immediately upon separation after union, and [to] the perfection of the soul's reassuredness because of its affirmation of the heart's merit and sincereness, and [of] its guilt and his [the heart's] innocence. For part of the [process of the] perfection of the soul's reassuredness is its admission of guilt and its seeking of forgiveness for the excesses it has committed when it was a commanding [soul] and its holding on to divine mercy and lordly protection [from sin]."
,
,
,
,
,
وَلأَجْرُ ٱلآخِرَةِ خَيْرٌ لِّلَّذِينَ آمَنُواْ وَكَانُواْ يَتَّقُونَ,"Yet the wage of the Hereafter, that is, the spiritual share in the way of the pleasure of the presential vision of the Beauty and the inspection of the lights of the august glories of the Enduring Face, is better for those who believe, with entific faith, and guard against, the remnants of I-ness."
وَجَآءَ إِخْوَةُ يُوسُفَ فَدَخَلُواْ عَلَيْهِ فَعَرَفَهُمْ وَهُمْ لَهُ مُنكِرُونَ,"And they entered to him, seeking proximity to him by means of having been edified with the refined manners (ādāb) of spiritual individuals, because of the reassuredness of the soul and its illumination and the illumination by it of those [animal] faculties, and their having been trained by the configurations of virtues and [noble] character traits, seeking provision from the nourishing beneficial forms of knowledge in the way of character traits and the divine precepts; and he recognised them, together with the virtuousness of their state and their goodliness, by means of [his] astuteness and purity, and their impoverished need of the meanings they were seeking from him, but they did not recognise him, because of the superiority of his level over theirs, as a result of [his] disengagement, and his possession of qualities which they were unable to comprehend, and that is why he sought the presence of the practical rational faculty with his statement:"
وَلَمَّا جَهَّزَهُم بِجَهَازِهِمْ قَالَ ٱئْتُونِي بِأَخٍ لَّكُمْ مِّنْ أَبِيكُمْ أَلاَ تَرَوْنَ أَنِّيۤ أُوفِي ٱلْكَيْلَ وَأَنَاْ خَيْرُ ٱلْمُنْزِلِينَ,"'Bring me a brother of yours from your father, since universal meanings that are attached to deeds can only be comprehended by that [rational] faculty. Know also that for those beloved [of God] their unveilings precede their [spiritual] efforts. Thus they teach their faculties the divine precepts and rulings and direct them after the arrival, even if their souls should be reassured before that [arrival]. As for the provision with which he equipped them is a small measure of particulars which they are able to comprehend and work with."
فَإِن لَّمْ تَأْتُونِي بِهِ فَلاَ كَيْلَ لَكُمْ عِندِي وَلاَ تَقْرَبُونِ,"He says, But if you do not bring him to me, there will be no measure for you, of universal meanings actualised, with me; and do not come near [me]', since your level is remote from mine, unless by means of him [Benjamin]. But since the practical rational faculty, because it has not departed from the station of pure intellect to the station of the breast, is not able to accompany the sensory faculties and cast [upon them] the particular meanings that cause them to function or to bring about the movement of the yearning longing faculty towards rational best interests:"
قَالُواْ سَنُرَاوِدُ عَنْهُ أَبَاهُ وَإِنَّا لَفَاعِلُونَ,"They said, 'We will try to tempt his father away from him, that is, by purifying preparedness for the reception of his [Jacob's] effusion."
وَقَالَ لِفِتْيَانِهِ ٱجْعَلُواْ بِضَاعَتَهُمْ فِي رِحَالِهِمْ لَعَلَّهُمْ يَعْرِفُونَهَآ إِذَا ٱنْقَلَبُوۤاْ إِلَىٰ أَهْلِهِمْ لَعَلَّهُمْ يَرْجِعُونَ,"As for his statement, to his young men: 'Place their merchandise in their saddlebags, this is an allusion to the heart commanding its young men, the vegetative faculties, at the giving of enjoyment to the soul during [its] reassuredness, to supply the substrata for their faculties by which they are nourished and by which they are empowered to earn their perfections, since these are that merchandise of theirs from which they can seek provision. Their saddlebags represent the instruments of their perceptions and earnings; so that they may, recognise their faculties and their capacities to earn, when they return to their folk, from among all of the animal faculties, such as the irascible, the concupiscent and their like, and so they might come back', to the station of profit-making and seeking provision from the nourishment of meanings and forms of beneficial knowledge from that merchandise."
فَلَمَّا رَجَعُوا إِلَىٰ أَبِيهِمْ قَالُواْ يٰأَبَانَا مُنِعَ مِنَّا ٱلْكَيْلُ فَأَرْسِلْ مَعَنَآ أَخَانَا نَكْتَلْ وَإِنَّا لَهُ لَحَافِظُونَ,"So when they went back to their father, having purified their preparedness and been trained by the configurations of virtues they required of him that he send forth with them the practical rational faculty to supply them permanently with virtuous character traits by means of meanings. In other words, they sought to be supplied from his effusion; that we may obtain the measure, that we may profit from him. For surely we shall not use him to actualise our goals and bring about his perdition, as we did, during the time of ignorance, with his brother [Joseph]. Rather, we will guard him well by obligating ourselves to him and being mindful of him on the path to perfection."
,
,
,
وَقَالَ يٰبَنِيَّ لاَ تَدْخُلُواْ مِن بَابٍ وَاحِدٍ وَٱدْخُلُواْ مِنْ أَبْوَابٍ مُّتَفَرِّقَةٍ وَمَآ أُغْنِي عَنكُمْ مِّنَ ٱللَّهِ مِن شَيْءٍ إِنِ ٱلْحُكْمُ إِلاَّ للَّهِ عَلَيْهِ تَوَكَّلْتُ وَعَلَيْهِ فَلْيَتَوَكَّلِ ٱلْمُتَوَكِّلُونَ,"['O my sons] do not enter by one gate, that is, do not wayfare along the path of a single virtue, such as munificence for example but not bravery; or do not conduct yourselves according to one of God's descriptions only, exalted be He, for the presence of the [inclusive] unity is the source of all virtues and the essence of the [exclusive] unity is the principle of all the attributes. Thus wayfare along the path of all of the separate virtues until you have acquired the attribute of justice whereafter you can turn to the presence of the [inclusive] unity, and onduct yourselves according to all of the attributes until the essence is unveiled to you. It is related in a ḥadīth that on the Day of Resurrection, God, exalted be He, discloses Himself to the various religious groups according to the belief of each [one of them] and so they recognise Him. But He then undergoes a transmutation into another form and they deny Him. Yet I cannot avail you against God anything, in other words, I cannot ward off anything from you should He withhold from you the granting of success or veil you with certain veils from your perfections, for the intellect can only effuse knowledge, not bring a preparedness into existence or remove a veil."
وَلَمَّا دَخَلُواْ مِنْ حَيْثُ أَمَرَهُمْ أَبُوهُم مَّا كَانَ يُغْنِي عَنْهُمْ مِّنَ ٱللَّهِ مِن شَيْءٍ إِلاَّ حَاجَةً فِي نَفْسِ يَعْقُوبَ قَضَاهَا وَإِنَّهُ لَذُو عِلْمٍ لِّمَا عَلَّمْنَاهُ وَلَـٰكِنَّ أَكْثَرَ ٱلنَّاسِ لاَ يَعْلَمُونَ,"And when they entered, that is, [when] they obeyed the command of the intellect to wayfare along the path of all of the virtues, it did not avail them from the direction of God, anything, in other words, their being veiled by the veil of Majesty and privation from the pleasure of arrival did not avert anything from them, because the intellect is only guided to primordial nature and only itself guides to gnosis. As regards being illumined by the light of the Beauty and delighting in the pleasure of yearning by seeking contact, and tasting of fervent love from the perfection of the Majesty and the Beauty, nay, the Majesty of the Beauty and the Beauty of the Majesty, that is something that can only be facilitated by the light of guidance that comes from the Truth [Himself]; it was but a need in Jacob's soul, to make them perfect by means of virtues. And verily he was possessed of knowledge, because God had taught him, not because he enjoyed eyewitness or presential vision; but most of mankind do not know, that, and so they suppose that perfection is how much knowledge the intellect possesses; or [it could be understood as] mankind of the senses who do not know the knowledge of the universal intellect;"
وَلَمَّا دَخَلُواْ عَلَىٰ يُوسُفَ آوَىۤ إِلَيْهِ أَخَاهُ قَالَ إِنِّيۤ أَنَاْ أَخُوكَ فَلاَ تَبْتَئِسْ بِمَا كَانُواْ يَعْمَلُونَ,"he [Joseph] took his brother into his arms, by virtue of the correspondence between them in terms of disengagement;"
فَلَمَّا جَهَّزَهُمْ بِجَهَازِهِمْ جَعَلَ ٱلسِّقَايَةَ فِي رَحْلِ أَخِيهِ ثُمَّ أَذَّنَ مُؤَذِّنٌ أَيَّتُهَا ٱلْعِيرُ إِنَّكُمْ لَسَارِقُونَ,"he put the drinking-cup into the saddlebag of his brother, the drinking-cup with which he distributes the measure to people, in other words, his faculty for comprehending forms of knowledge from which he can then derive the knowledge of divine precepts and infer the canons of justice. For the practical rational faculty becomes more able to comprehend rational concepts after disengaging from the garments of estimation and imagination, as does the considerative one, which is the faculty that manages the affair of livelihood, and the one tarnished with illusion in its initial state."
,
,
,
,
,
فَبَدَأَ بِأَوْعِيَتِهِمْ قَبْلَ وِعَآءِ أَخِيهِ ثُمَّ ٱسْتَخْرَجَهَا مِن وِعَآءِ أَخِيهِ كَذٰلِكَ كِدْنَا لِيُوسُفَ مَا كَانَ لِيَأْخُذَ أَخَاهُ فِي دِينِ ٱلْمَلِكِ إِلاَّ أَن يَشَآءَ ٱللَّهُ نَرْفَعُ دَرَجَاتٍ مَّن نَّشَآءُ وَفَوْقَ كُلِّ ذِي عِلْمٍ عَلِيمٌ,"And since the religion of the Holy Spirit is the verification of gnoses and considerative realities, which has nothing to do with action, he could not have taken his brother, by urging him to practical things or using him for the [pursuit of] virtues, according to the king's law, since his religion is knowledge and his knowledge is rational comprehension, unless God willed, that is, at the moment of the illumination of the soul by the light of the heart that is derived from Him and of the expanding of the breast that is receptive of practical things, which is the raising of degrees [referred to], since the soul at that instance rises to the degree of the heart and the heart to the degree of the spirit at the station of presential vision; and above every possessor of knowledge, such as the faculties, is one who knows better, such as the practical intellect, above whom is the heart, above whom is the considerative intellect, above whom is the spirit, above whom is the Holy Spirit, and God, exalted be He, is above all, Knower of all Unseens."
قَالُوۤاْ إِن يَسْرِقْ فَقَدْ سَرَقَ أَخٌ لَّهُ مِن قَبْلُ فَأَسَرَّهَا يُوسُفُ فِي نَفْسِهِ وَلَمْ يُبْدِهَا لَهُمْ قَالَ أَنْتُمْ شَرٌّ مَّكَاناً وَٱللَّهُ أَعْلَمُ بِمَا تَصِفُونَ,"As for the significance of: They said, 'If he is stealing, a brother of his stole before', it is that the heart, alone from among all of the faculties, had been prepared for this meaning beforehand, and so they continued not to recognise the two [Joseph and his brother], accusing the two before their father in order to actualise what they sought and to seek a pleasure beyond the one they sought [ḍ]. It is said that Abraham, God's blessings and peace be upon him, used to own a belt which the eldest of his children would inherit. So after Isaac, Joseph's paternal aunt inherited it since she was the eldest of the children, and she had also raised Joseph after the death of his mother Rachel. But when he came of age, Jacob wanted to take [possession of] it [the belt] from her, but she would not renounce [possession of] it. So she tied the belt underneath his clothes, peace be upon him, and then said that she had lost the belt. When it was found upon him [Jacob], it was handed over to her and Jacob left it with her until she died. This [belt] is an allusion to the station of chivalry which he [Jacob] inherited from Abraham the spirit before the station of sanctity, during the time of his youth. It was the reassured soul that had tied it around him, the one that had embraced it at the time of the death of Rachel the self-reproaching [soul]. Jacob's desire to strip her of this [belt] is an allusion to the fact that the intellect desires to be elevated to the [station of the] earning of gnoses and realities; and when he finds it [the intellect] described with qualities of excellence at the station of chivarly, he is satisfied with it and leaves him with the reassured soul wayfaring along the path of virtues until she [the reassured soul] passes away through annihilation in God at the station of sanctity. But God knows best. As for Joseph's keeping his words secret in his soul, that is his awareness of their inability to perceive his station and their falling short of his perfection, and these [words] were: you are a worse case."
,
قَالَ مَعَاذَ ٱللَّهِ أَن نَّأْخُذَ إِلاَّ مَن وَجَدْنَا مَتَاعَنَا عِندَهُ إِنَّـآ إِذاً لَّظَالِمُونَ,"But when the heart found that his property, being the comprehension of rational meanings, with the practical intellect and not [with the faculty of] estimation: He said, 'God forbid that we should take anyone save him with whom we found our property; for then truly, if we were to take estimation in his place, and take him into our arms and cast on him what we cast to our brother [Benjamin], we would be committing a terrible injustice since we would be assigning something a place to which it does not belong."
فَلَمَّا ٱسْتَيْأَسُواْ مِنْهُ خَلَصُواْ نَجِيّاً قَالَ كَبِيرُهُمْ أَلَمْ تَعْلَمُوۤاْ أَنَّ أَبَاكُمْ قَدْ أَخَذَ عَلَيْكُمْ مَّوْثِقاً مِّنَ ٱللَّهِ وَمِن قَبْلُ مَا فَرَّطتُمْ فِي يُوسُفَ فَلَنْ أَبْرَحَ ٱلأَرْضَ حَتَّىٰ يَأْذَنَ لِيۤ أَبِيۤ أَوْ يَحْكُمَ ٱللَّهُ لِي وَهُوَ خَيْرُ ٱلْحَاكِمِينَ,"Their despairing of him is their sensing that estimation would not be placed in charge of them and they would not be permitted to enjoy his exigencies or judgement. The most senior of them who reminded them of the pledge they had given to their father, [the pledge] being the conviction of faith, and [who reminded them] of their failure regarding Joseph when estimation had ruled, was reflection (fikr); that is why the exegetes he was the one who made the fairest decision regarding Joseph and prevented them from killing him. As for his words, So I will never leave this land until my father permits me, this means I shall not make any move without the judgement of the intellect, as opposed to estimation, until I die."
ٱرْجِعُوۤاْ إِلَىٰ أَبِيكُمْ فَقُولُواْ يٰأَبَانَا إِنَّ ٱبْنَكَ سَرَقَ وَمَا شَهِدْنَآ إِلاَّ بِمَا عَلِمْنَا وَمَا كُنَّا لِلْغَيْبِ حَافِظِينَ,"His command to them to go back to their father constitutes his judicious guiding of them to obey rational commands; and we testified only regarding what we knew, in other words, all we know is that that property being in the possession of the practical intellect can only be a deficiency and a theft, since we have no awareness of it nor of the fact that it is [actually] a perfection; we were not, guardians of the rational entific meaning [of that property], since we are only able to perceive that which is in the visible world [and not the Unseen], which is the case with the folk of our town, the city of the body from among the vegetative faculties."
وَسْئَلِ ٱلْقَرْيَةَ ٱلَّتِي كُنَّا فِيهَا وَٱلْعِيْرَ ٱلَّتِيۤ أَقْبَلْنَا فِيهَا وَإِنَّا لَصَادِقُونَ,"and the caravan with which we approached, from among the animal faculties. So ask them that they might inform you of your son's thievery."
قَالَ بَلْ سَوَّلَتْ لَكُمْ أَنفُسُكُمْ أَمْراً فَصَبْرٌ جَمِيلٌ عَسَى ٱللَّهُ أَن يَأْتِيَنِي بِهِمْ جَمِيعاً إِنَّهُ هُوَ ٱلْعَلِيمُ ٱلْحَكِيمُ,"'Nay,' he said, 'but your souls have beguiled you into something: that is, your physical bodily natures adorned for you the delighting in corporeal pleasures and sensory passionate desires, such that you supposed these to be perfection and [supposed] the pursuit of rational concepts, adherence to divine precepts and being under the command of virtues a deficiency. Yet beautiful patience!, in other words, it is for you to be beautifully patient in always implementing the divine precepts and [conducting yourselves according to] the virtues, to halt with the judgement of the Law and [that of] the intellect; or [it means] beautiful patience in partaking of enjoyment according to the [dictates of the] Law is more comely for you than disregarding the Law and dogged pursuit of the judgements of nature; or [it means], then for me it is to be beautifully patient with regard to Joseph and his brothers continuing to seek the irradiation of the holy lights, the sending down of revealed judgements and deducing of the bases thereof, something to which I have no access. Therefore I must be separated from them until they are free to look after the best interests of both sides and to fulfil the dues of both matters, namely, those of everyday life and the final return. For just as the intellect entails the pursuit of perfection and the making good of the final return, so it entails the making good of the body and the organising of the means of livelihood, as well as the balancing of the constitution by means of nourishment and the nurturing of faculties by means of pleasures; or [it means] then it is my task to endure with beautiful patience [all of] that. It may be that God will bring them all [back] to me, from the direction of 'the highest horizon' [cf. Q. 53:7] and by elevation from my stage to what my consideration and vision entail in the way of being mindful of both sides and [what] my station and my level [entail] in the way of mediating between the two waystations. Indeed He is the Knower, of realities, the Wise', in governing the worlds, and so He does not leave them to be mindful of the upper aspect but oblivious to the lower aspect so that the city of the body is then ruined and its people perish. That was before the complete protection, which we have mentioned, since this is the station of striving after the unveiling and the wayfaring along the path of uprightness after the affirmation of the Oneness."
وَتَوَلَّىٰ عَنْهُمْ وَقَالَ يَٰأَسَفَىٰ عَلَى يُوسُفَ وَٱبْيَضَّتْ عَيْنَاهُ مِنَ ٱلْحُزْنِ فَهُوَ كَظِيمٌ,"And he turned away from them, that is, he abandoned their side and became oblivious to their state because of his affectionate yearning for Joseph the heart and his being attracted to his [Joseph's] side. And his eyes turned white with grief, firstly, with his [Joseph's] fall to the bottom of the well, the weakening of the faculty of his insight because of the excessive grief over the separation from him, and then because of his [Joseph's] elevation above his [Jacob's] stage and his [Joseph's] annihilation in the affirmation of the Oneness, and his [Jacob's] being left behind and his inability to comprehend him [Joseph] because of his station and his perfectedness, and therefore his vision remained dim and unable to see Joseph's state; such that he was [filled] with suppressed agony, filled as such because of the separation from him."
قَالُواْ تَاللهِ تَفْتَؤُاْ تَذْكُرُ يُوسُفَ حَتَّىٰ تَكُونَ حَرَضاً أَوْ تَكُونَ مِنَ ٱلْهَالِكِينَ,"As for their saying: 'you will never cease remembering Joseph, this is an allusion to the intensity of his affectionate yearning, longing and attraction to the aspect of the heart, in that condition, to the exclusion of them, by virtue of the intimate correspondence between them in terms of disengagement and inclination to the higher world."
قَالَ إِنَّمَآ أَشْكُو بَثِّي وَحُزْنِي إِلَى ٱللَّهِ وَأَعْلَمُ مِنَ ٱللَّهِ مَا لاَ تَعْلَمُونَ,"As for his words, and I know from God what you do not know, is an allusion to the fact that the intellect knows that the heart will soon return to the world of creatures and will halt with habit after having been to the Side of the Truth and having separated from the rule of habit, similar to the question once posed: 'What is the endḍ', to which it was said, 'It is to return to the beginning'."
يٰبَنِيَّ ٱذْهَبُواْ فَتَحَسَّسُواْ مِن يُوسُفَ وَأَخِيهِ وَلاَ تَيْأَسُواْ مِن رَّوْحِ ٱللَّهِ إِنَّهُ لاَ يَيْأَسُ مِن رَّوْحِ ٱللَّهِ إِلاَّ ٱلْقَوْمُ ٱلْكَافِرُونَ,"It was on the basis of that knowledge that he said, O my sons, go and enquire about Joseph and his brother, and that was at [the moment of] his being unengaged in wayfaring totally and at the arrival of the effect of that disengagement to the intellect, by virtue of its proximity to his level in terms of descent (tanazzul) and drawing down close (tadallī), such that he commands [his children] the faculties to draw him [Joseph the heart] down to their station by seeking the shares in the form of the corporeal concentration (jamʿiyya) and [by] managing their particular livelihood and best interests. That was the spirit which forbade them from despairing of Him, since the believer finds this spirit and beatitude in the second life which will be through God and in which he will be alive through Him and will enjoy in His presence all manner of bliss and the pleasures of the Gardens of the acts, the attributes and the Essence, by means of the soul, the heart and the spirit, in contrast to the disbeliever, as He has said: Indeed none despairs of the [gracious] Spirit of God save the disbelieving folk'."
فَلَمَّا دَخَلُواْ عَلَيْهِ قَالُواْ يٰأَيُّهَا ٱلْعَزِيزُ مَسَّنَا وَأَهْلَنَا ٱلضُّرُّ وَجِئْنَا بِبِضَاعَةٍ مُّزْجَاةٍ فَأَوْفِ لَنَا ٱلْكَيْلَ وَتَصَدَّقْ عَلَيْنَآ إِنَّ ٱللَّهَ يَجْزِي ٱلْمُتَصَدِّقِينَ,"As for their statement: ['O ʿAzīz] misfortune has befallen us and our family, this is an allusion to their difficult situation, their evil state and straitened condition as they halt with dues; and we have come with reject merchandise: an allusion to their weakness, by virtue of the paucity of the substrata of their faculties and the falling short of their nourishment to secure [for them] what they desire. And their saying, so fill up for us the measure, is an attempt to solicit his sympathy by seeking the shares."
قَالَ هَلْ عَلِمْتُمْ مَّا فَعَلْتُم بِيُوسُفَ وَأَخِيهِ إِذْ أَنتُمْ جَاهِلُونَ,"As for his statement, 'Do you realise what you did to Joseph and his brother […]ḍ, this is an allusion to the descent of the heart to their station in the locus of the breast so that they might recognise him and remember their state at the beginning and what they did to him during the time of ignorance and misguidedness."
قَالُوۤاْ أَءِنَّكَ لأَنتَ يُوسُفُ قَالَ أَنَاْ يُوسُفُ وَهَـٰذَا أَخِي قَدْ مَنَّ ٱللَّهُ عَلَيْنَآ إِنَّهُ مَن يَتَّقِ وَيَصْبِرْ فَإِنَّ ٱللَّهَ لاَ يُضِيعُ أَجْرَ ٱلْمُحْسِنِينَ,"As for their saying, 'Is it really you, Josephḍ', this is a marvelling on their part at his state in that luminous configuration and courtly splendour and the remoteness of [all of] that from his state at the very beginning. As for his words, God has truly shown favour to us, to the end of this [verse]: is an allusion to the causative factor in all of that and the cause of his perfection."
قَالُواْ تَٱللَّهِ لَقَدْ آثَرَكَ ٱللَّهُ عَلَيْنَا وَإِن كُنَّا لَخَاطِئِينَ,"Their statement, 'By God, truly God has preferred you over us: an allusion to the faculties, upon uprightness, being guided to his perfection and their falling short of that."
قَالَ لاَ تَثْرِيبَ عَلَيْكُمُ ٱلْيَوْمَ يَغْفِرُ ٱللَّهُ لَكُمْ وَهُوَ أَرْحَمُ ٱلرَّاحِمِينَ,"As for his words, 'There shall be no reproach on you this day - since these [faculties] are innately disposed to the acts of [physical] nature [which they commit]. And his words, God will forgive you: an allusion to their exoneration from sin upon being illumined by the light of virtue and being subject to His command upon perfection."
ٱذْهَبُواْ بِقَمِيصِي هَـٰذَا فَأَلْقُوهُ عَلَىٰ وَجْهِ أَبِي يَأْتِ بَصِيراً وَأْتُونِي بِأَهْلِكُمْ أَجْمَعِينَ,"The shirt represents the luminous configuration which the heart acquired as an attribute upon arriving at the [inclusive] unity at the source of union and acquiring the attributes of God, exalted be He. It is also said that this was the inherited shirt which was in his amulet when he was cast into the well, [the shirt] being an allusion to the light of original primordial nature, whereas the former is an allusion to the light of perfection that is actualised for him after the arrival: the former is more likely to open up the eye of the intellect. For with the intellect, when its insight is not coloured by the light of guidance that comes from the Truth, it becomes blind to the divine attributes; and bring me all your folk', that is to say, come back to me every last one of you in the station of temperance and observing moderation in acts - as the heart sits in the middle between two aspects, lowness and highness - and join me and submit to my command, draw near to me and do not become remote from my station by pursuing corporeal pleasures as required by your natures."
وَلَمَّا فَصَلَتِ ٱلْعِيرُ قَالَ أَبُوهُمْ إِنِّي لأَجِدُ رِيحَ يُوسُفَ لَوْلاَ أَن تُفَنِّدُونِ,"His 'scent', which he [Jacob] sensed from [such] a distance, constitutes the arrival of the effect of the heart's return to the knowledge of the intellect and of what is rational, and its turning to it from sheer affirmation of Oneness by equipping the animal faculties with the provision of shares according to the stipulations of justice, the canon of the divine law and the intellect. It is said that he equipped the cameleers with the fairest [provisions] before sending it off in the direction of [the land of] Canaan."
قَالُواْ تَٱللَّهِ إِنَّكَ لَفِي ضَلاَلِكَ ٱلْقَدِيمِ,"As for his 'misguidance of old', this is his fervent love for the heart from pre-eternity and his distraction from their aspect."
فَلَمَّآ أَن جَآءَ ٱلْبَشِيرُ أَلْقَاهُ عَلَىٰ وَجْهِهِ فَٱرْتَدَّ بَصِيراً قَالَ أَلَمْ أَقُلْ لَّكُمْ إِنِّيۤ أَعْلَمُ مِنَ ٱللَّهِ مَا لاَ تَعْلَمُونَ,"As for his saying, 'Did I not say to you, “Indeed I know from God what you do not knowḍ”, this is an allusion to his prior knowledge of the heart's return to the station of the intellect."
,
,
,
وَرَفَعَ أَبَوَيْهِ عَلَى ٱلْعَرْشِ وَخَرُّواْ لَهُ سُجَّدَاً وَقَالَ يٰأَبَتِ هَـٰذَا تَأْوِيلُ رُؤْيَايَ مِن قَبْلُ قَدْ جَعَلَهَا رَبِّي حَقّاً وَقَدْ أَحْسَنَ بَيۤ إِذْ أَخْرَجَنِي مِنَ ٱلسِّجْنِ وَجَآءَ بِكُمْ مِّنَ ٱلْبَدْوِ مِن بَعْدِ أَن نَّزغَ ٱلشَّيْطَانُ بَيْنِي وَبَيْنَ إِخْوَتِيۤ إِنَّ رَبِّي لَطِيفٌ لِّمَا يَشَآءُ إِنَّهُ هُوَ ٱلْعَلِيمُ ٱلْحَكِيمُ,"The interpretation of his vision is the [conceptualised] form of what was established in his first preparedness in the way of [his] reception of that perfection. Indeed my Lord has made it true: He has brought it out from potentiality into actuality. And indeed He has been gracious to me, by [granting me] subsistence after annihilation, since He brought me out of, the prison of solitary retreat in which I was veiled from the presential vision of the multiplicity at the source of unity and [from] the contemplation of the Beauty in the attributes of the Majesty; and brought you from, the desert outside Egypt of the divine presence, after Satan, of illusion, had incited ill feeling between me and my brethren, in goading them to cast me into the bottom of the well of physical nature by engrossing themselves in and doggedly pursuing corporeal pleasures. Truly my Lord is Gentle, towards His beloved ones by facilitating for them perfection and regulating their affairs in accordance with His pre-eternal wish and eternal solicitude. Truly He is the Knower, of what preparednesses contain, the Wise, in ordering the causes of perfection and helping the prepared to arrive there successfully."
